day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-11-17,11.39,11.39,10.78,10.82,3776968,11.42,11.35,1,3.0,0.9873549066035254,11.09,0.024953789279112737,
2018-02-06,9.58,9.58,8.7,8.71,4195198,9.64,9.67,1,3.0,1.956446793516561,9.1,0.04477611940298498,10.368
2019-04-24,12.31,12.44,11.62,11.88,10916360,12.35,12.32,1,3.0,0.5994024562237354,12.06,0.015151515151515138,11.347999999999999
2019-08-02,11.39,11.39,11.06,11.32,5128900,11.64,11.62,1,3.0,0.6338119337173562,11.47,0.013250883392226243,11.996
2020-02-04,9.35,9.95,9.35,9.59,8316227,10.16,10.16,1,3.0,8.496662098892315,10.83,0.1293013555787279,10.93
2020-03-30,9.59,9.59,9.19,9.27,3212800,9.91,9.71,1,3.0,0.49697139129624457,9.47,0.02157497303128375,9.872
2020-05-21,9.13,9.14,8.82,8.87,4718965,9.21,9.1,1,3.0,0.3368854502495877,8.89,0.0022547914317927464,9.208
2020-12-09,10.07,10.17,9.84,9.84,4537800,10.24,10.08,1,3.0,0.2580478550558536,9.96,0.012195121951219523,10.088
2021-01-07,9.2,9.2,8.79,8.91,3541332,9.31,9.18,1,3.0,0.22177628444397834,9.35,0.04938271604938271,9.204
2021-07-15,8.77,8.77,8.4,8.5,4053116,8.78,8.74,1,3.0,1.5071854509464306,8.69,0.022352941176470464,8.806000000000001
2021-07-27,8.18,8.26,7.99,8.02,2504866,8.23,8.18,1,3.0,0.27152107436841866,8.07,0.006234413965087393,8.367999999999999
2022-04-25,7.88,7.9,7.17,7.25,5569468,8.08,7.96,1,3.0,0.516273455138657,7.4,0.020689655172413834,8.388
